age,gender,category,size,subscription_status,discount_applied
19,Female,Clothing,S,No,No
46,Female,Clothing,L,No,No
21,Female,Accessories,M,No,No
26,Female,Accessories,M,No,No
50,Female,Outerwear,L,No,No
43,Female,Clothing,M,No,No
61,Female,Clothing,L,No,No
63,Female,Footwear,XL,No,No
46,Female,Clothing,M,No,No
63,Female,Clothing,L,No,No
23,Female,Clothing,M,No,No
57,Female,Accessories,XL,No,No
57,Female,Accessories,M,No,No
33,Female,Outerwear,L,No,No
57,Female,Accessories,L,No,No
55,Female,Accessories,M,No,No
65,Female,Outerwear,S,No,No
60,Female,Footwear,S,No,No
52,Female,Clothing,M,No,No
34,Female,Outerwear,M,No,No
33,Female,Clothing,M,No,No
58,Female,Clothing,M,No,No
35,Female,Footwear,L,No,No
68,Female,Footwear,L,No,No
58,Female,Clothing,M,No,No
34,Female,Outerwear,M,No,No
47,Female,Clothing,L,No,No
35,Female,Accessories,M,No,No
34,Female,Accessories,XL,No,No
36,Female,Accessories,S,No,No
23,Female,Footwear,L,No,No
68,Female,Clothing,M,No,No
23,Female,Footwear,L,No,No
57,Female,Accessories,XL,No,No
21,Female,Clothing,S,No,No
45,Female,Clothing,M,No,No
37,Female,Clothing,L,No,No
18,Female,Accessories,M,No,No
55,Female,Clothing,M,No,No
52,Female,Clothing,L,No,No
49,Female,Accessories,M,No,No
56,Female,Clothing,L,No,No
27,Female,Accessories,M,No,No
22,Female,Accessories,M,No,No
18,Female,Clothing,M,No,No
21,Female,Accessories,L,No,No
30,Female,Accessories,M,No,No
62,Female,Accessories,L,No,No
28,Female,Accessories,XL,No,No
66,Female,Clothing,S,No,No
66,Female,Footwear,L,No,No
49,Female,Clothing,XL,No,No
40,Female,Clothing,L,No,No
49,Female,Outerwear,M,No,No
19,Female,Clothing,M,No,No
24,Female,Clothing,M,No,No
31,Female,Clothing,M,No,No
35,Female,Clothing,M,No,No
65,Female,Accessories,XL,No,No
68,Female,Accessories,M,No,No
57,Female,Clothing,M,No,No
69,Female,Clothing,L,No,No
45,Female,Clothing,L,No,No
35,Female,Clothing,M,No,No
36,Female,Footwear,XL,No,No
55,Female,Accessories,L,No,No
66,Female,Footwear,L,No,No
57,Female,Clothing,M,No,No
18,Female,Accessories,L,No,No
31,Female,Outerwear,M,No,No
50,Female,Accessories,L,No,No
50,Female,Footwear,M,No,No
61,Female,Clothing,L,No,No
52,Female,Clothing,L,No,No
38,Female,Accessories,S,No,No
67,Female,Clothing,L,No,No
42,Female,Clothing,M,No,No
25,Female,Footwear,M,No,No
41,Female,Clothing,S,No,No
62,Female,Clothing,XL,No,No
19,Female,Clothing,S,No,No
63,Female,Accessories,L,No,No
43,Female,Footwear,L,No,No
68,Female,Accessories,S,No,No
24,Female,Accessories,L,No,No
27,Female,Clothing,M,No,No
61,Female,Accessories,L,No,No
59,Female,Accessories,XL,No,No
67,Female,Clothing,L,No,No
46,Female,Clothing,S,No,No
65,Female,Accessories,L,No,No
63,Female,Outerwear,L,No,No
57,Female,Outerwear,XL,No,No
40,Female,Clothing,XL,No,No
36,Female,Footwear,M,No,No
67,Female,Clothing,XL,No,No
61,Female,Accessories,L,No,No
64,Female,Footwear,L,No,No
30,Female,Clothing,M,No,No
53,Female,Clothing,L,No,No
27,Female,Footwear,M,No,No
27,Female,Accessories,M,No,No
53,Female,Clothing,M,No,No
34,Female,Outerwear,M,No,No
39,Female,Clothing,S,No,No
44,Female,Accessories,M,No,No
37,Female,Clothing,M,No,No
57,Female,Outerwear,L,No,No
38,Female,Accessories,M,No,No
21,Female,Clothing,M,No,No
45,Female,Accessories,S,No,No
68,Female,Clothing,S,No,No
37,Female,Clothing,L,No,No
53,Female,Clothing,M,No,No
57,Female,Footwear,XL,No,No
28,Female,Accessories,XL,No,No
37,Female,Accessories,M,No,No
54,Female,Clothing,M,No,No
49,Female,Footwear,M,No,No
62,Female,Footwear,M,No,No
45,Female,Clothing,M,No,No
45,Female,Accessories,M,No,No
49,Female,Accessories,M,No,No
27,Female,Accessories,M,No,No
63,Female,Accessories,L,No,No
61,Female,Clothing,M,No,No
25,Female,Footwear,XL,No,No
33,Female,Accessories,M,No,No
56,Female,Footwear,M,No,No
50,Female,Accessories,M,No,No
45,Female,Clothing,S,No,No
45,Female,Clothing,L,No,No
65,Female,Clothing,M,No,No
63,Female,Clothing,M,No,No
70,Female,Footwear,M,No,No
53,Female,Accessories,M,No,No
22,Female,Clothing,S,No,No
26,Female,Accessories,M,No,No
23,Female,Outerwear,M,No,No
25,Female,Outerwear,M,No,No
69,Female,Footwear,L,No,No
36,Female,Accessories,M,No,No
21,Female,Clothing,S,No,No
57,Female,Clothing,M,No,No
60,Female,Accessories,L,No,No
44,Female,Clothing,M,No,No
31,Female,Footwear,M,No,No
57,Female,Accessories,XL,No,No
39,Female,Accessories,M,No,No
48,Female,Accessories,L,No,No
42,Female,Clothing,M,No,No
56,Female,Clothing,S,No,No
28,Female,Clothing,S,No,No
40,Female,Accessories,M,No,No
49,Female,Outerwear,S,No,No
37,Female,Clothing,L,No,No
22,Female,Clothing,M,No,No
27,Female,Clothing,M,No,No
59,Female,Clothing,M,No,No
35,Female,Clothing,XL,No,No
58,Female,Footwear,M,No,No
58,Female,Accessories,S,No,No
46,Female,Clothing,M,No,No
43,Female,Clothing,XL,No,No
39,Female,Accessories,M,No,No
59,Female,Clothing,M,No,No
59,Female,Clothing,M,No,No
59,Female,Accessories,S,No,No
45,Female,Accessories,L,No,No
27,Female,Clothing,L,No,No
24,Female,Clothing,M,No,No
47,Female,Outerwear,L,No,No
70,Female,Accessories,L,No,No
58,Female,Accessories,XL,No,No
45,Female,Outerwear,L,No,No
24,Female,Clothing,L,No,No
67,Female,Accessories,XL,No,No
31,Female,Accessories,M,No,No
52,Female,Outerwear,L,No,No
29,Female,Accessories,L,No,No
62,Female,Accessories,L,No,No
19,Female,Outerwear,M,No,No
62,Female,Clothing,S,No,No
70,Female,Clothing,S,No,No
20,Female,Clothing,M,No,No
67,Female,Accessories,M,No,No
65,Female,Outerwear,M,No,No
45,Female,Clothing,L,No,No
26,Female,Accessories,M,No,No
36,Female,Clothing,XL,No,No
36,Female,Clothing,XL,No,No
20,Female,Accessories,S,No,No
30,Female,Accessories,XL,No,No
34,Female,Clothing,L,No,No
63,Female,Outerwear,L,No,No
18,Female,Accessories,S,No,No
55,Female,Clothing,M,No,No
48,Female,Accessories,M,No,No
45,Female,Outerwear,M,No,No
29,Female,Accessories,L,No,No
55,Female,Footwear,L,No,No
55,Female,Accessories,XL,No,No
55,Female,Clothing,M,No,No
48,Female,Accessories,S,No,No
42,Female,Clothing,M,No,No
21,Female,Accessories,XL,No,No
45,Female,Outerwear,M,No,No
23,Female,Clothing,M,No,No
66,Female,Clothing,XL,No,No
32,Female,Outerwear,S,No,No
52,Female,Clothing,XL,No,No
54,Female,Accessories,M,No,No
37,Female,Clothing,S,No,No
29,Female,Footwear,M,No,No
47,Female,Accessories,M,No,No
47,Female,Clothing,M,No,No
42,Female,Footwear,M,No,No
34,Female,Accessories,M,No,No
38,Female,Footwear,M,No,No
55,Female,Accessories,M,No,No
27,Female,Clothing,M,No,No
55,Female,Clothing,M,No,No
66,Female,Clothing,M,No,No
44,Female,Accessories,XL,No,No
39,Female,Clothing,M,No,No
23,Female,Outerwear,L,No,No
29,Female,Clothing,L,No,No
20,Female,Accessories,M,No,No
42,Female,Clothing,XL,No,No
55,Female,Outerwear,XL,No,No
66,Female,Outerwear,M,No,No
24,Female,Clothing,XL,No,No
62,Female,Accessories,XL,No,No
28,Female,Accessories,M,No,No
30,Female,Clothing,M,No,No
22,Female,Footwear,XL,No,No
28,Female,Clothing,L,No,No
35,Female,Accessories,M,No,No
45,Female,Accessories,S,No,No
43,Female,Clothing,L,No,No
55,Female,Accessories,M,No,No
31,Female,Clothing,L,No,No
42,Female,Clothing,M,No,No
40,Female,Clothing,M,No,No
39,Female,Clothing,M,No,No
41,Female,Clothing,M,No,No
56,Female,Clothing,M,No,No
43,Female,Accessories,L,No,No
22,Female,Outerwear,M,No,No
47,Female,Footwear,M,No,No
50,Female,Accessories,M,No,No
58,Female,Clothing,M,No,No
50,Female,Accessories,M,No,No
43,Female,Clothing,L,No,No
38,Female,Accessories,M,No,No
44,Female,Clothing,M,No,No
30,Female,Footwear,M,No,No
47,Female,Clothing,M,No,No
30,Female,Accessories,M,No,No
49,Female,Clothing,S,No,No
56,Female,Clothing,M,No,No
70,Female,Footwear,M,No,No
22,Female,Clothing,S,No,No
51,Female,Footwear,XL,No,No
22,Female,Accessories,M,No,No
37,Female,Clothing,M,No,No
49,Female,Clothing,L,No,No
61,Female,Accessories,L,No,No
41,Female,Clothing,L,No,No
57,Female,Accessories,L,No,No
34,Female,Clothing,M,No,No
27,Female,Outerwear,M,No,No
39,Female,Clothing,L,No,No
62,Female,Accessories,M,No,No
34,Female,Clothing,M,No,No
53,Female,Clothing,S,No,No
35,Female,Clothing,M,No,No
38,Female,Clothing,L,No,No
32,Female,Clothing,S,No,No
47,Female,Clothing,M,No,No
53,Female,Accessories,XL,No,No
60,Female,Clothing,M,No,No
31,Female,Footwear,S,No,No
44,Female,Clothing,M,No,No
29,Female,Clothing,XL,No,No
19,Female,Clothing,L,No,No
54,Female,Clothing,L,No,No
40,Female,Clothing,XL,No,No
39,Female,Accessories,M,No,No
44,Female,Accessories,L,No,No
22,Female,Clothing,M,No,No
30,Female,Footwear,M,No,No
69,Female,Accessories,L,No,No
28,Female,Clothing,M,No,No
57,Female,Clothing,M,No,No
46,Female,Clothing,S,No,No
48,Female,Clothing,L,No,No
24,Female,Clothing,M,No,No
50,Female,Footwear,L,No,No
29,Female,Footwear,L,No,No
61,Female,Footwear,M,No,No
34,Female,Accessories,XL,No,No
27,Female,Footwear,M,No,No
38,Female,Clothing,M,No,No
25,Female,Footwear,M,No,No
54,Female,Outerwear,M,No,No
53,Female,Outerwear,M,No,No
23,Female,Accessories,L,No,No
19,Female,Accessories,M,No,No
57,Female,Footwear,M,No,No
19,Female,Outerwear,L,No,No
33,Female,Footwear,M,No,No
33,Female,Accessories,L,No,No
38,Female,Accessories,M,No,No
47,Female,Clothing,XL,No,No
39,Female,Clothing,XL,No,No
32,Female,Accessories,M,No,No
27,Female,Clothing,S,No,No
67,Female,Clothing,M,No,No
46,Female,Accessories,S,No,No
36,Female,Footwear,M,No,No
62,Female,Clothing,M,No,No
31,Female,Clothing,S,No,No
68,Female,Clothing,M,No,No
57,Female,Accessories,L,No,No
22,Female,Outerwear,S,No,No
26,Female,Clothing,M,No,No
43,Female,Accessories,M,No,No
45,Female,Accessories,L,No,No
64,Female,Clothing,XL,No,No
28,Female,Clothing,M,No,No
47,Female,Clothing,L,No,No
53,Female,Clothing,S,No,No
42,Female,Accessories,M,No,No
51,Female,Footwear,S,No,No
62,Female,Footwear,M,No,No
18,Female,Outerwear,S,No,No
48,Female,Clothing,M,No,No
20,Female,Clothing,M,No,No
32,Female,Clothing,XL,No,No
26,Female,Outerwear,M,No,No
31,Female,Clothing,L,No,No
55,Female,Accessories,S,No,No
49,Female,Clothing,M,No,No
42,Female,Clothing,M,No,No
64,Female,Accessories,M,No,No
68,Female,Accessories,L,No,No
68,Female,Clothing,L,No,No
41,Female,Accessories,M,No,No
51,Female,Footwear,S,No,No
44,Female,Clothing,L,No,No
27,Female,Accessories,M,No,No
36,Female,Outerwear,S,No,No
19,Female,Accessories,M,No,No
49,Female,Clothing,S,No,No
18,Female,Accessories,M,No,No
36,Female,Accessories,S,No,No
36,Female,Clothing,L,No,No
19,Female,Outerwear,S,No,No
43,Female,Footwear,S,No,No
31,Female,Clothing,S,No,No
63,Female,Clothing,M,No,No
41,Female,Clothing,M,No,No
48,Female,Footwear,M,No,No
68,Female,Footwear,XL,No,No
53,Female,Accessories,S,No,No
36,Female,Accessories,M,No,No
46,Female,Clothing,S,No,No
21,Female,Footwear,L,No,No
52,Female,Clothing,S,No,No
66,Female,Accessories,M,No,No
19,Female,Clothing,L,No,No
44,Female,Clothing,L,No,No
50,Female,Clothing,XL,No,No
51,Female,Clothing,L,No,No
25,Female,Footwear,L,No,No
62,Female,Clothing,XL,No,No
48,Female,Clothing,L,No,No
62,Female,Footwear,M,No,No
22,Female,Clothing,M,No,No
48,Female,Accessories,M,No,No
48,Female,Clothing,XL,No,No
62,Female,Accessories,M,No,No
24,Female,Clothing,XL,No,No
39,Female,Footwear,M,No,No
35,Female,Accessories,M,No,No
47,Female,Footwear,M,No,No
22,Female,Clothing,L,No,No
38,Female,Clothing,S,No,No
53,Female,Footwear,M,No,No
31,Female,Accessories,M,No,No
31,Female,Clothing,M,No,No
65,Female,Accessories,S,No,No
48,Female,Accessories,L,No,No
18,Female,Clothing,L,No,No
46,Female,Accessories,S,No,No
52,Female,Clothing,M,No,No
50,Female,Clothing,L,No,No
49,Female,Footwear,S,No,No
69,Female,Accessories,M,No,No
36,Female,Clothing,M,No,No
30,Female,Clothing,XL,No,No
25,Female,Footwear,XL,No,No
19,Female,Clothing,XL,No,No
34,Female,Footwear,S,No,No
29,Female,Clothing,M,No,No
50,Female,Clothing,M,No,No
31,Female,Clothing,M,No,No
41,Female,Accessories,S,No,No
52,Female,Footwear,M,No,No
27,Female,Clothing,M,No,No
49,Female,Accessories,M,No,No
69,Female,Clothing,L,No,No
45,Female,Accessories,L,No,No
20,Female,Clothing,M,No,No
25,Female,Clothing,S,No,No
38,Female,Accessories,L,No,No
55,Female,Clothing,S,No,No
62,Female,Accessories,L,No,No
54,Female,Footwear,XL,No,No
61,Female,Clothing,L,No,No
50,Female,Footwear,L,No,No
65,Female,Footwear,M,No,No
68,Female,Clothing,M,No,No
55,Female,Accessories,L,No,No
57,Female,Accessories,M,No,No
56,Female,Footwear,S,No,No
29,Female,Accessories,S,No,No
24,Female,Clothing,M,No,No
59,Female,Clothing,M,No,No
62,Female,Outerwear,S,No,No
58,Female,Accessories,M,No,No
64,Female,Clothing,XL,No,No
48,Female,Footwear,M,No,No
60,Female,Accessories,M,No,No
52,Female,Accessories,L,No,No
63,Female,Clothing,M,No,No
44,Female,Clothing,M,No,No
63,Female,Footwear,S,No,No
66,Female,Accessories,L,No,No
22,Female,Accessories,M,No,No
62,Female,Footwear,M,No,No
39,Female,Clothing,M,No,No
25,Female,Clothing,L,No,No
70,Female,Clothing,M,No,No
52,Female,Outerwear,M,No,No
68,Female,Accessories,L,No,No
18,Female,Clothing,M,No,No
18,Female,Clothing,XL,No,No
63,Female,Footwear,L,No,No
47,Female,Footwear,M,No,No
43,Female,Clothing,M,No,No
60,Female,Accessories,S,No,No
49,Female,Accessories,S,No,No
28,Female,Clothing,S,No,No
32,Female,Accessories,S,No,No
29,Female,Footwear,M,No,No
35,Female,Footwear,M,No,No
23,Female,Clothing,XL,No,No
70,Female,Clothing,M,No,No
23,Female,Clothing,M,No,No
43,Female,Clothing,L,No,No
29,Female,Clothing,M,No,No
61,Female,Outerwear,M,No,No
29,Female,Footwear,L,No,No
66,Female,Accessories,S,No,No
46,Female,Footwear,L,No,No
34,Female,Accessories,L,No,No
51,Female,Clothing,M,No,No
26,Female,Clothing,M,No,No
23,Female,Clothing,S,No,No
52,Female,Clothing,L,No,No
39,Female,Footwear,L,No,No
39,Female,Accessories,XL,No,No
33,Female,Clothing,M,No,No
33,Female,Clothing,S,No,No
23,Female,Accessories,M,No,No
31,Female,Accessories,M,No,No
27,Female,Clothing,M,No,No
48,Female,Outerwear,M,No,No
61,Female,Footwear,L,No,No
63,Female,Footwear,M,No,No
19,Female,Accessories,L,No,No
21,Female,Clothing,M,No,No
28,Female,Clothing,M,No,No
29,Female,Accessories,M,No,No
23,Female,Clothing,XL,No,No
37,Female,Accessories,S,No,No
67,Female,Clothing,XL,No,No
34,Female,Clothing,M,No,No
58,Female,Clothing,S,No,No
45,Female,Clothing,M,No,No
63,Female,Clothing,M,No,No
68,Female,Clothing,M,No,No
41,Female,Footwear,XL,No,No
50,Female,Accessories,L,No,No
24,Female,Accessories,M,No,No
21,Female,Clothing,M,No,No
18,Female,Outerwear,XL,No,No
63,Female,Clothing,M,No,No
47,Female,Footwear,M,No,No
58,Female,Accessories,M,No,No
46,Female,Accessories,L,No,No
35,Female,Clothing,M,No,No
42,Female,Clothing,L,No,No
48,Female,Accessories,M,No,No
28,Female,Accessories,M,No,No
44,Female,Accessories,S,No,No
60,Female,Footwear,M,No,No
38,Female,Footwear,XL,No,No
46,Female,Clothing,M,No,No
39,Female,Accessories,M,No,No
22,Female,Accessories,XL,No,No
44,Female,Accessories,L,No,No
69,Female,Clothing,L,No,No
39,Female,Accessories,M,No,No
53,Female,Clothing,L,No,No
52,Female,Clothing,L,No,No
65,Female,Accessories,M,No,No
48,Female,Accessories,M,No,No
27,Female,Footwear,L,No,No
39,Female,Accessories,M,No,No
59,Female,Clothing,M,No,No
52,Female,Footwear,L,No,No
50,Female,Footwear,L,No,No
32,Female,Footwear,L,No,No
40,Female,Accessories,M,No,No
26,Female,Outerwear,M,No,No
47,Female,Accessories,L,No,No
51,Female,Outerwear,M,No,No
47,Female,Clothing,L,No,No
53,Female,Accessories,XL,No,No
35,Female,Clothing,M,No,No
38,Female,Accessories,L,No,No
69,Female,Accessories,M,No,No
47,Female,Clothing,M,No,No
31,Female,Clothing,M,No,No
68,Female,Clothing,M,No,No
51,Female,Clothing,M,No,No
20,Female,Accessories,M,No,No
27,Female,Accessories,S,No,No
67,Female,Outerwear,M,No,No
21,Female,Accessories,M,No,No
20,Female,Clothing,M,No,No
35,Female,Outerwear,XL,No,No
58,Female,Footwear,L,No,No
28,Female,Clothing,M,No,No
27,Female,Footwear,S,No,No
19,Female,Footwear,L,No,No
63,Female,Footwear,S,No,No
69,Female,Clothing,M,No,No
65,Female,Accessories,M,No,No
63,Female,Outerwear,M,No,No
28,Female,Clothing,M,No,No
67,Female,Accessories,M,No,No
51,Female,Clothing,L,No,No
59,Female,Clothing,XL,No,No
25,Female,Clothing,S,No,No
31,Female,Footwear,S,No,No
62,Female,Accessories,L,No,No
51,Female,Footwear,S,No,No
32,Female,Clothing,M,No,No
35,Female,Accessories,M,No,No
70,Female,Accessories,M,No,No
19,Female,Accessories,S,No,No
32,Female,Accessories,M,No,No
56,Female,Clothing,S,No,No
53,Female,Outerwear,M,No,No
22,Female,Accessories,S,No,No
26,Female,Accessories,XL,No,No
42,Female,Clothing,M,No,No
30,Female,Clothing,M,No,No
29,Female,Clothing,L,No,No
47,Female,Clothing,L,No,No
59,Female,Footwear,M,No,No
34,Female,Clothing,L,No,No
52,Female,Accessories,L,No,No
47,Female,Accessories,L,No,No
24,Female,Clothing,S,No,No
63,Female,Footwear,XL,No,No
59,Female,Outerwear,L,No,No
66,Female,Clothing,M,No,No
45,Female,Clothing,M,No,No
38,Female,Clothing,M,No,No
63,Female,Clothing,L,No,No
55,Female,Clothing,L,No,No
25,Female,Clothing,XL,No,No
51,Female,Accessories,M,No,No
28,Female,Accessories,XL,No,No
46,Female,Footwear,M,No,No
58,Female,Footwear,M,No,No
30,Female,Footwear,S,No,No
68,Female,Accessories,L,No,No
28,Female,Clothing,L,No,No
26,Female,Footwear,M,No,No
35,Female,Accessories,M,No,No
40,Female,Clothing,M,No,No
31,Female,Clothing,M,No,No
60,Female,Accessories,M,No,No
69,Female,Accessories,XL,No,No
51,Female,Clothing,M,No,No
49,Female,Footwear,M,No,No
18,Female,Accessories,S,No,No
63,Female,Accessories,S,No,No
57,Female,Clothing,M,No,No
45,Female,Clothing,XL,No,No
36,Female,Clothing,L,No,No
20,Female,Clothing,M,No,No
21,Female,Accessories,M,No,No
62,Female,Outerwear,L,No,No
23,Female,Outerwear,XL,No,No
26,Female,Footwear,M,No,No
30,Female,Accessories,L,No,No
18,Female,Clothing,S,No,No
47,Female,Accessories,XL,No,No
41,Female,Clothing,M,No,No
62,Female,Outerwear,L,No,No
28,Female,Footwear,M,No,No
46,Female,Clothing,M,No,No
54,Female,Accessories,M,No,No
36,Female,Footwear,L,No,No
25,Female,Clothing,M,No,No
38,Female,Clothing,M,No,No
38,Female,Footwear,L,No,No
42,Female,Clothing,M,No,No
19,Female,Accessories,S,No,No
34,Female,Clothing,M,No,No
38,Female,Accessories,M,No,No
42,Female,Clothing,M,No,No
58,Female,Clothing,M,No,No
56,Female,Clothing,M,No,No
62,Female,Clothing,L,No,No
24,Female,Clothing,M,No,No
60,Female,Clothing,L,No,No
53,Female,Outerwear,XL,No,No
26,Female,Clothing,L,No,No
34,Female,Accessories,M,No,No
24,Female,Clothing,L,No,No
42,Female,Clothing,M,No,No
36,Female,Accessories,S,No,No
24,Female,Outerwear,L,No,No
39,Female,Accessories,S,No,No
46,Female,Footwear,M,No,No
64,Female,Clothing,M,No,No
64,Female,Clothing,L,No,No
61,Female,Clothing,L,No,No
61,Female,Footwear,S,No,No
44,Female,Footwear,M,No,No
65,Female,Clothing,M,No,No
60,Female,Accessories,M,No,No
65,Female,Clothing,L,No,No
27,Female,Clothing,XL,No,No
36,Female,Clothing,M,No,No
22,Female,Accessories,M,No,No
62,Female,Accessories,M,No,No
59,Female,Clothing,XL,No,No
50,Female,Clothing,M,No,No
51,Female,Accessories,L,No,No
23,Female,Clothing,L,No,No
21,Female,Clothing,M,No,No
44,Female,Clothing,L,No,No
25,Female,Clothing,M,No,No
57,Female,Accessories,S,No,No
41,Female,Accessories,S,No,No
19,Female,Footwear,L,No,No
43,Female,Clothing,M,No,No
25,Female,Footwear,M,No,No
60,Female,Clothing,XL,No,No
54,Female,Footwear,L,No,No
52,Female,Footwear,M,No,No
40,Female,Outerwear,L,No,No
39,Female,Accessories,XL,No,No
54,Female,Clothing,M,No,No
64,Female,Clothing,L,No,No
31,Female,Footwear,L,No,No
37,Female,Clothing,M,No,No
43,Female,Accessories,XL,No,No
56,Female,Clothing,M,No,No
27,Female,Accessories,XL,No,No
40,Female,Accessories,M,No,No
43,Female,Accessories,S,No,No
62,Female,Accessories,M,No,No
44,Female,Accessories,M,No,No
45,Female,Accessories,M,No,No
40,Female,Clothing,M,No,No
68,Female,Accessories,M,No,No
63,Female,Accessories,S,No,No
60,Female,Outerwear,L,No,No
19,Female,Clothing,M,No,No
26,Female,Clothing,M,No,No
70,Female,Accessories,S,No,No
48,Female,Accessories,M,No,No
37,Female,Accessories,M,No,No
48,Female,Accessories,M,No,No
18,Female,Footwear,M,No,No
38,Female,Clothing,L,No,No
33,Female,Clothing,M,No,No
57,Female,Footwear,S,No,No
46,Female,Clothing,L,No,No
46,Female,Accessories,M,No,No
50,Female,Clothing,M,No,No
61,Female,Clothing,M,No,No
45,Female,Clothing,M,No,No
32,Female,Accessories,M,No,No
29,Female,Outerwear,S,No,No
66,Female,Accessories,M,No,No
70,Female,Footwear,XL,No,No
36,Female,Clothing,S,No,No
34,Female,Accessories,M,No,No
20,Female,Footwear,M,No,No
70,Female,Accessories,S,No,No
50,Female,Clothing,M,No,No
54,Female,Clothing,M,No,No
49,Female,Clothing,L,No,No
50,Female,Outerwear,M,No,No
62,Female,Accessories,M,No,No
42,Female,Clothing,M,No,No
69,Female,Clothing,M,No,No
22,Female,Accessories,M,No,No
36,Female,Accessories,L,No,No
64,Female,Footwear,XL,No,No
44,Female,Outerwear,L,No,No
43,Female,Clothing,M,No,No
58,Female,Footwear,L,No,No
62,Female,Clothing,M,No,No
45,Female,Clothing,M,No,No
47,Female,Clothing,L,No,No
66,Female,Footwear,M,No,No
30,Female,Clothing,M,No,No
68,Female,Clothing,L,No,No
35,Female,Outerwear,L,No,No
64,Female,Accessories,L,No,No
30,Female,Clothing,S,No,No
58,Female,Clothing,M,No,No
57,Female,Clothing,L,No,No
60,Female,Clothing,S,No,No
22,Female,Accessories,M,No,No
46,Female,Clothing,S,No,No
27,Female,Accessories,L,No,No
50,Female,Accessories,M,No,No
65,Female,Accessories,M,No,No
61,Female,Accessories,M,No,No
57,Female,Clothing,M,No,No
40,Female,Clothing,XL,No,No
39,Female,Footwear,S,No,No
42,Female,Accessories,S,No,No
30,Female,Clothing,M,No,No
65,Female,Clothing,S,No,No
57,Female,Accessories,M,No,No
64,Female,Outerwear,M,No,No
56,Female,Clothing,L,No,No
40,Female,Accessories,M,No,No
55,Female,Clothing,S,No,No
25,Female,Clothing,M,No,No
58,Female,Accessories,M,No,No
46,Female,Outerwear,L,No,No
18,Female,Clothing,XL,No,No
26,Female,Outerwear,L,No,No
61,Female,Footwear,L,No,No
55,Female,Clothing,M,No,No
41,Female,Outerwear,M,No,No
42,Female,Footwear,L,No,No
70,Female,Clothing,XL,No,No
63,Female,Accessories,M,No,No
60,Female,Footwear,S,No,No
28,Female,Clothing,M,No,No
60,Female,Accessories,M,No,No
26,Female,Clothing,L,No,No
42,Female,Clothing,M,No,No
56,Female,Accessories,L,No,No
35,Female,Clothing,L,No,No
34,Female,Accessories,XL,No,No
47,Female,Footwear,M,No,No
49,Female,Clothing,L,No,No
37,Female,Accessories,S,No,No
40,Female,Clothing,M,No,No
45,Female,Footwear,M,No,No
57,Female,Clothing,S,No,No
35,Female,Clothing,XL,No,No
36,Female,Clothing,L,No,No
35,Female,Accessories,L,No,No
21,Female,Accessories,L,No,No
66,Female,Clothing,L,No,No
40,Female,Clothing,L,No,No
52,Female,Accessories,L,No,No
46,Female,Accessories,L,No,No
44,Female,Footwear,S,No,No
52,Female,Accessories,M,No,No
